StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,quiz_peerincent_time_First Click,quiz_peerincent_time_Last Click,quiz_peerincent_time_Page Submit,quiz_peerincent_time_Click Count,quiz_peerincent,quiz_flat_time_First Click,quiz_flat_time_Last Click,quiz_flat_time_Page Submit,quiz_flat_time_Click Count,quiz_flat,quiz_accincent_time_First Click,quiz_accincent_time_Last Click,quiz_accincent_time_Page Submit,quiz_accincent_time_Click Count,quiz_accincent,1_task_time_First Click,1_task_time_Last Click,1_task_time_Page Submit,1_task_time_Click Count,1_task,1_zero_count_time_First Click,1_zero_count_time_Last Click,1_zero_count_time_Page Submit,1_zero_count_time_Click Count,1_zero_count,1_false_time_First Click,1_false_time_Last Click,1_false_time_Page Submit,1_false_time_Click Count,1_pred_time_First Click,1_pred_time_Last Click,1_pred_time_Page Submit,1_pred_time_Click Count,1_pred,2_task_time_First Click,2_task_time_Last Click,2_task_time_Page Submit,2_task_time_Click Count,2_task,2_zero_count_time_First Click,2_zero_count_time_Last Click,2_zero_count_time_Page Submit,2_zero_count_time_Click Count,2_zero_count,2_false_time_First Click,2_false_time_Last Click,2_false_time_Page Submit,2_false_time_Click Count,2_pred_time_First Click,2_pred_time_Last Click,2_pred_time_Page Submit,2_pred_time_Click Count,2_pred,3_task_time_First Click,3_task_time_Last Click,3_task_time_Page Submit,3_task_time_Click Count,3_task,3_zero_count_time_First Click,3_zero_count_time_Last Click,3_zero_count_time_Page Submit,3_zero_count_time_Click Count,3_zero_count,3_false_time_First Click,3_false_time_Last Click,3_false_time_Page Submit,3_false_time_Click Count,3_pred_time_First Click,3_pred_time_Last Click,3_pred_time_Page Submit,3_pred_time_Click Count,3_pred,4_task_time_First Click,4_task_time_Last Click,4_task_time_Page Submit,4_task_time_Click Count,4_task,4_zero_count_time_First Click,4_zero_count_time_Last Click,4_zero_count_time_Page Submit,4_zero_count_time_Click Count,4_zero_count,4_false_time_First Click,4_false_time_Last Click,4_false_time_Page Submit,4_false_time_Click Count,4_pred_time_First Click,4_pred_time_Last Click,4_pred_time_Page Submit,4_pred_time_Click Count,4_pred,5_task_time_First Click,5_task_time_Last Click,5_task_time_Page Submit,5_task_time_Click Count,5_task,5_zero_count_time_First Click,5_zero_count_time_Last Click,5_zero_count_time_Page Submit,5_zero_count_time_Click Count,5_zero_count,5_false_time_First Click,5_false_time_Last Click,5_false_time_Page Submit,5_false_time_Click Count,5_pred_time_First Click,5_pred_time_Last Click,5_pred_time_Page Submit,5_pred_time_Click Count,5_pred,6_task_time_First Click,6_task_time_Last Click,6_task_time_Page Submit,6_task_time_Click Count,6_task,6_zero_count_time_First Click,6_zero_count_time_Last Click,6_zero_count_time_Page Submit,6_zero_count_time_Click Count,6_zero_count,6_false_time_First Click,6_false_time_Last Click,6_false_time_Page Submit,6_false_time_Click Count,6_pred_time_First Click,6_pred_time_Last Click,6_pred_time_Page Submit,6_pred_time_Click Count,6_pred,7_task_time_First Click,7_task_time_Last Click,7_task_time_Page Submit,7_task_time_Click Count,7_task,7_zero_count_time_First Click,7_zero_count_time_Last Click,7_zero_count_time_Page Submit,7_zero_count_time_Click Count,7_zero_count,7_false_time_First Click,7_false_time_Last Click,7_false_time_Page Submit,7_false_time_Click Count,7_pred_time_First Click,7_pred_time_Last Click,7_pred_time_Page Submit,7_pred_time_Click Count,7_pred,8_task_time_First Click,8_task_time_Last Click,8_task_time_Page Submit,8_task_time_Click Count,8_task,8_zero_count_time_First Click,8_zero_count_time_Last Click,8_zero_count_time_Page Submit,8_zero_count_time_Click Count,8_zero_count,8_false_time_First Click,8_false_time_Last Click,8_false_time_Page Submit,8_false_time_Click Count,8_pred_time_First Click,8_pred_time_Last Click,8_pred_time_Page Submit,8_pred_time_Click Count,8_pred,9_task_time_First Click,9_task_time_Last Click,9_task_time_Page Submit,9_task_time_Click Count,9_task,9_zero_count_time_First Click,9_zero_count_time_Last Click,9_zero_count_time_Page Submit,9_zero_count_time_Click Count,9_zero_count,9_false_time_First Click,9_false_time_Last Click,9_false_time_Page Submit,9_false_time_Click Count,9_pred_time_First Click,9_pred_time_Last Click,9_pred_time_Page Submit,9_pred_time_Click Count,9_pred,10_task_time_First Click,10_task_time_Last Click,10_task_time_Page Submit,10_task_time_Click Count,10_task,10_zero_count_time_First Click,10_zero_count_time_Last Click,10_zero_count_time_Page Submit,10_zero_count_time_Click Count,10_zero_count,10_false_time_First Click,10_false_time_Last Click,10_false_time_Page Submit,10_false_time_Click Count,10_pred_time_First Click,10_pred_time_Last Click,10_pred_time_Page Submit,10_pred_time_Click Count,10_pred,QF.1,QF.2,QF.3,QF.3.2,QF.3.3,QF.4,QF.5,QF.6,RandNumbers,States,Responses,ProbNums,Permutation,TreatBlock,1_draw,2_draw,3_draw,4_draw,5_draw,6_draw,7_draw,8_draw,9_draw,10_draw,PROLIFIC_PID,exp_cond,instr_link
2020-05-14 17:12:31,2020-05-14 17:21:40,0,23.117.89.122,100,548,1,2020-05-14 17:21:40,R_3m4bNiZQg7GT4Nk,,,,,35.3200073242,-82.5027999878,anonymous,EN,6.499,6.499,7.484,1,3,,,,,,,,,,,13.613,13.613,14.715,1,1,3.466,5.628,6.14,3,9,,,,,0.453,11.147,12.051,2,1,8.142,8.142,9.141,1,1,6.242,14.97,18.101,2,15,,,,,5.249,5.249,6.232,1,1,1.968,1.968,3.05,1,1,2.472,3.464,5.273,3,8,,,,,7.346,7.346,8.16,1,4,9.55,9.55,10.521,1,1,10.165,11.398,12.188,2,11,,,,,12.061,12.061,13.174,1,1,8.09,8.09,9.756,1,1,3.867,3.867,6.429,1,10,,,,,1.441,1.441,2.287,1,4,5.567,5.567,7.055,1,1,4.189,4.189,19.348,1,14,,,,,2.25,2.25,3.578,1,1,3.536,3.536,4.673,1,1,4.111,5.267,7.5,2,13,,,,,4.509,4.509,5.542,1,1,2.415,2.415,3.276,1,1,3.862,3.862,5.89,1,12,,,,,0.625,0.625,1.551,1,1,6.053,6.053,8.639,1,1,3.174,3.174,5.329,1,10,,,,,0.839,0.839,2.294,1,1,5.105,5.105,5.922,1,1,11.491,11.491,13.528,1,16,,,,,2.272,2.272,3,1,4,2,1,5,1,1,1,3,,,,,,,,2,1,2,1,2,1,1,1,1,2,5e891499ecf1c05abf1ed7b4,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-14 17:12:32,2020-05-14 17:23:14,0,104.54.201.91,100,642,1,2020-05-14 17:23:15,R_rotr34jhMP8v6ff,,,,,30.4548034668,-97.7664031982,anonymous,EN,,,,,,7.121,7.121,8.329,1,1,,,,,,1.997,3.244,3.932,3,2,,,,,,,,,,2.336,2.336,3.216,1,4,2.428,2.428,4.124,1,2,,,,,,,,,,0.504,1.136,1.519,2,4,1.296,1.296,1.951,1,2,,,,,,,,,,1.074,1.074,1.993,1,1,3.41,3.41,4.104,1,2,,,,,,,,,,0.976,1.712,2.406,2,4,0,0,1.825,0,2,,,,,,,,,,0,0,0.152,0,1,19.053,19.053,19.732,1,2,,,,,,,,,,1.078,1.078,1.846,1,4,1.616,1.616,2.205,1,2,,,,,,,,,,0.576,0.576,1.509,1,1,0.872,0.872,1.72,1,2,,,,,,,,,,0.499,0.499,1.105,1,4,0,0,9.419,0,2,,,,,,,,,,0.189,0.189,1.388,1,1,1.013,1.733,1.968,2,2,,,,,,,,,,1.248,1.807,2.551,2,1,2,2,5,2,3,2,1,,,,,,,,2,2,1,2,2,2,1,1,1,1,5eaa192b4e2ab9197cec6eeb,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-14 17:12:36,2020-05-14 17:22:45,0,69.250.41.129,100,608,1,2020-05-14 17:22:45,R_3ESGUUFfl2BgWpL,,,,,39.5693054199,-76.9869003296,anonymous,EN,,,,,,,,,,,8.521,8.521,9.292,1,2,5.231,5.231,6.521,1,1,3.747,3.747,5.167,1,9,,,,,0.414,0.414,1.08,1,4,15.017,15.017,18.04,1,1,10.933,10.933,21.391,1,15,,,,,11.047,18.845,19.433,2,1,9.404,9.404,11.007,1,1,3.894,3.894,6.042,1,8,,,,,0.953,0.953,2.217,1,4,0.676,6.842,7.406,4,1,4.416,4.416,5.643,1,11,,,,,0.301,0.301,1.044,1,4,4.137,4.137,5.246,1,1,3.506,3.506,7.176,1,10,,,,,0.447,0.447,1.013,1,4,2.425,2.425,4.889,1,1,7.508,8.83,9.419,2,14,,,,,3.408,3.408,4.181,1,1,2.456,2.714,4.29,2,1,5.327,5.327,6.802,1,13,,,,,0.306,0.306,0.972,1,1,3.987,28.762,31.159,2,1,4.092,4.092,5.397,1,12,,,,,2.405,2.405,2.968,1,1,5.351,5.351,7.461,1,1,4.284,4.58,6.28,2,10,,,,,0.582,0.582,3.954,1,1,53.361,126.47,127.009,4,1,6.639,6.639,8.685,1,16,,,,,0.557,0.557,1.302,1,4,5,2,7,1,1,2,2,,,,,,,,2,1,1,2,2,1,1,2,1,2,5df0eb850042e812ca51313a,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-14 17:12:50,2020-05-14 17:26:18,0,70.172.224.171,100,807,1,2020-05-14 17:26:18,R_24HkvHFLxM4DZq2,,,,,30.4833068848,-91.0725021362,anonymous,EN,,,,,,,,,,,13.397,13.397,14.179,1,2,8.183,8.183,12.436,1,1,20.781,20.781,22.4,1,9,,,,,0.892,1.692,2.209,3,4,7.966,7.966,12.33,1,1,8.214,8.214,10.573,1,15,,,,,3.994,20.698,21.564,5,4,3.361,3.361,17.823,1,1,4.366,4.366,6.159,1,8,,,,,2.942,3.406,4.57,2,1,7.829,7.829,8.862,1,1,6.567,6.567,8.574,1,11,,,,,3.086,3.468,4.218,2,4,0.696,0.696,11.18,1,1,8.121,8.121,11.832,1,10,,,,,3.116,4.456,5.865,2,1,1.854,1.854,5.289,1,1,5.641,5.641,8.428,1,14,,,,,2.343,2.741,4.589,2,1,4.731,5.747,6.361,2,1,6.294,20.268,20.308,3,13,,,,,4.401,10.886,11.553,4,4,2.356,2.356,3.523,1,1,5.076,5.076,7.337,1,12,,,,,5.413,12.395,13.12,5,1,5.991,5.991,7.705,1,1,5.961,5.961,8.217,1,10,,,,,7.487,8.338,8.97,2,4,15.692,15.692,17.928,1,1,13.565,32.601,35.169,5,16,,,,,0.918,2.787,2.82,3,1,3,2,6,3,3,2,2,,,,,,,,2,2,1,1,1,1,1,1,2,2,5e8e0a728565ef091f04d0aa,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-14 17:12:51,2020-05-14 17:20:09,0,72.251.170.83,100,437,1,2020-05-14 17:20:10,R_3qyELDSdom6TwHP,,,,,38.7680053711,-121.3348999023,anonymous,EN,,,,,,8.474,8.474,9.367,1,2,,,,,,1.186,10.091,11.356,3,2,,,,,,,,,,2.268,2.268,4.001,1,4,1.715,45.288,46.091,2,2,,,,,,,,,,0.967,0.967,1.647,1,4,4.145,15.566,17.833,2,2,,,,,,,,,,4.702,4.702,6.079,1,4,1.151,1.151,1.755,1,2,,,,,,,,,,0.556,0.556,1.446,1,1,1.048,2.205,2.248,2,2,,,,,,,,,,0.59,1.623,3.125,2,1,10.042,10.042,11.07,1,2,,,,,,,,,,5.595,5.595,7.589,1,4,10.272,10.272,11.198,1,2,,,,,,,,,,1.868,1.868,3.077,1,1,12.874,12.874,13.746,1,2,,,,,,,,,,4.065,4.065,5.075,1,1,22.59,25.055,25.855,3,1,13.05,17.642,19.813,2,10,,,,,1.307,1.307,2.677,1,1,4.219,4.219,5.559,1,2,,,,,,,,,,0.467,0.467,1.527,1,1,5,1,8,1,1,5,1,Wow confusing not sure what I was supposed to do.,,,,,,,2,2,2,2,2,1,1,1,1,2,5debce5335575a2bed69acc6,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-14 17:12:55,2020-05-14 17:23:53,0,173.52.119.145,100,658,1,2020-05-14 17:23:54,R_ROeOigb9HJi3dU5,,,,,40.796295166,-73.0664978027,anonymous,EN,,,,,,,,,,,5.602,6.635,9.801,2,3,1.588,3.137,3.823,3,1,0.555,5.526,7.358,2,9,,,,,1.244,1.244,2.273,1,4,0.786,1.873,2.573,3,1,0.492,6.811,7.22,2,15,,,,,8.339,29.596,29.919,7,4,1.487,2.133,2.722,2,1,1.025,7.307,7.673,6,8,,,,,3.561,4.272,5.982,2,4,0.299,2.814,3.791,2,1,0.692,7.627,8.057,2,11,,,,,83.501,101.78,102.32,2,1,0.806,5.244,5.725,5,1,0.434,7.432,7.856,3,10,,,,,1.145,1.503,2.058,2,4,0.96,2.359,2.984,4,1,4.499,25.108,31.35,5,14,,,,,6.55,6.55,7.035,1,1,0.593,1.245,1.984,2,1,0.57,7.44,9.25,2,13,,,,,0.898,5.225,6.33,8,4,0.701,1.951,4.536,4,1,0.987,12.926,13.58,5,12,,,,,13.445,14.138,14.723,2,4,0.626,12.289,12.787,4,1,0.454,6.186,6.48,2,10,,,,,0.691,1.089,1.487,2,1,0.714,2.137,2.873,4,1,0.393,12.293,14.313,2,16,,,,,0.908,0.908,1.777,1,1,2,2,5,2,4,2,2,,,,,,,,2,1,2,1,2,2,2,2,1,1,5e4e844553bc702cdf68404d,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-14 17:13:00,2020-05-14 17:22:28,0,73.210.186.44,100,567,1,2020-05-14 17:22:29,R_9sHI1tevBtjuQ5b,,,,,41.8385925293,-87.9632034302,anonymous,EN,3.35,3.35,4.813,1,3,,,,,,,,,,,0.855,1.84,2.599,2,1,0.247,3.877,5.786,2,9,,,,,1.847,1.847,2.841,1,4,0.751,1.694,2.542,2,1,0.485,10.099,10.638,4,15,,,,,0.571,0.571,1.817,1,1,4.931,7.327,8.436,2,1,5.961,5.961,8.177,1,8,,,,,21.056,21.056,21.985,1,4,0.913,2.773,3.554,5,1,0.399,6.275,6.744,4,11,,,,,1.543,1.543,4.272,1,1,1.667,3.096,4.346,3,1,0.395,5.872,7.44,2,10,,,,,9.615,9.615,10.58,1,4,0.719,2.438,3.28,3,1,6.237,6.237,7.722,1,14,,,,,0.716,3.052,4.038,2,1,0.881,2.243,6.749,2,1,0.465,7.026,8.768,2,13,,,,,0.524,1.271,1.899,2,4,0.297,1.612,2.361,3,1,0.43,5.881,7.34,2,12,,,,,0.554,0.554,1.574,1,1,0.926,1.682,2.648,2,1,5.236,5.236,6.689,1,10,,,,,26.74,28.412,29.424,2,4,0.963,2.316,3.371,2,1,7.803,7.803,9.557,1,16,,,,,1.328,1.328,2.273,1,1,3,2,8,3,4,3,3,,,,,,,,2,1,1,1,2,2,2,1,1,1,5d045502bdeaa5000165e935,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-14 17:13:05,2020-05-14 17:18:59,0,73.125.199.244,100,354,1,2020-05-14 17:18:59,R_2uCk3jxkOCU0cRe,,,,,26.1858062744,-80.2399978638,anonymous,EN,8.077,8.506,14.268,2,2,,,,,,,,,,,3.113,3.113,4.137,1,1,0.702,3.038,5.303,9,9,,,,,0.381,0.381,0.981,1,4,2.681,2.681,3.8,1,1,1.984,6.515,8.116,11,15,,,,,0.909,0.909,1.394,1,4,1.267,1.267,2.11,1,2,,,,,,,,,,0.406,0.406,1.056,1,4,6.215,6.215,7.691,1,1,1.195,5.483,8.447,10,11,,,,,2.459,9.137,10.482,2,4,1.254,1.254,3.139,1,1,0.76,1.634,6.751,4,10,,,,,2.267,3.447,4.384,2,4,1.644,1.644,2.437,1,1,0.576,5.154,6.591,13,14,,,,,0.588,0.588,1.269,1,1,2.676,3.66,4.831,2,1,1.034,4.424,5.674,10,13,,,,,0.427,0.951,1.28,2,1,4.815,4.815,5.822,1,1,0.496,4.104,7.044,9,12,,,,,0.391,0.391,0.956,1,1,1.867,1.867,2.554,1,1,0.888,3.784,6.467,8,10,,,,,0.406,1.265,1.6,3,1,3.581,3.581,4.38,1,1,1.28,6.608,8.53,14,16,,,,,2.343,30.763,31.695,3,1,2,1,12,2,4,2,3,,,,,,,,2,2,2,2,2,1,1,1,1,1,5e52a82ecd4f3b000c197841,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-14 17:13:21,2020-05-14 17:19:53,0,67.85.188.78,100,392,1,2020-05-14 17:19:54,R_1IEtLPqIxARDRjL,,,,,40.579498291,-73.988899231,anonymous,EN,,,,,,5.831,5.831,8.773,1,1,,,,,,5.95,5.95,6.917,1,1,6.063,6.063,7.673,1,9,,,,,0.248,0.248,3.32,1,1,0.674,1.398,1.951,2,2,,,,,,,,,,3.499,3.499,5.111,1,4,1.041,1.041,2.069,1,1,5.125,5.125,7.074,1,8,,,,,2.626,3.227,3.772,2,4,1.439,3.381,3.646,3,2,,,,,,,,,,14.612,14.612,15.359,1,4,1.224,1.224,2.005,1,1,4.629,6.819,7.138,3,10,,,,,0.319,0.319,1.1,1,1,0.932,0.932,1.937,1,2,,,,,,,,,,1.192,1.192,2.601,1,1,3.041,3.041,6.4,1,1,1.373,1.373,12.357,1,13,,,,,2.474,2.474,3.835,1,1,0.842,0.842,1.987,1,1,6.147,7.27,7.56,2,12,,,,,0.239,0.239,0.818,1,4,2.59,4.024,4.492,2,2,,,,,,,,,,1.704,1.704,2.381,1,4,2.545,2.545,3.762,1,1,8.228,8.228,10.189,1,16,,,,,1.415,24.103,25.646,2,1,3,2,9,1,1,3,1,,,,,,,,1,2,2,2,1,1,1,2,1,1,5e7d280b351b5c0d4a41d376,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-14 17:13:26,2020-05-14 17:19:21,0,174.109.55.199,100,354,1,2020-05-14 17:19:21,R_1f3qZVmj78xva2L,,,,,35.7613983154,-78.6015014648,anonymous,EN,,,,,,,,,,,6.93,6.93,8.916,1,2,1.088,1.088,1.644,1,1,2.859,4.434,4.675,2,9,,,,,0.667,0.667,1.529,1,1,0.878,0.878,1.6,1,1,4.776,4.776,6.81,1,15,,,,,40.287,40.797,41.06,2,4,0.729,0.729,1.567,1,1,2.439,6.123,6.326,2,8,,,,,1.278,1.278,2.315,1,4,0.84,1.409,1.848,2,1,3.382,3.382,5.2,1,11,,,,,0.597,0.597,1.164,1,4,0.999,0.999,1.642,1,1,2.906,2.906,4.721,1,10,,,,,0.63,0.63,1.157,1,1,0.828,0.828,1.99,1,1,5.647,6.115,8.158,3,14,,,,,2.621,2.621,3.87,1,1,1.98,1.98,7.452,1,1,4.789,6.54,6.799,2,13,,,,,1.187,1.187,2.664,1,1,1.615,1.615,2.378,1,1,6.067,16.666,16.926,4,12,,,,,5.471,5.471,6.764,1,4,1.671,1.671,2.31,1,1,6.798,15.722,17.869,3,10,,,,,0.533,0.533,1.161,1,1,1.651,1.651,3.235,1,1,9.119,9.119,10.907,1,16,,,,,1.57,1.935,2.804,2,4,4,2,8,3,4,1,2,,,,,,,,1,2,2,2,1,1,1,2,1,2,5dd2e29b2c5c102e6454227a,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-14 17:13:26,2020-05-14 17:19:29,0,68.174.166.122,100,362,1,2020-05-14 17:19:29,R_2Y4VjL9dw0ukrLN,,,,,40.8390045166,-73.9459991455,anonymous,EN,5.774,5.774,6.425,1,3,,,,,,,,,,,1.134,6.815,8.328,2,2,,,,,,,,,,0.8,1.313,3.476,2,4,1.066,4.731,6.109,2,2,,,,,,,,,,0.696,4.197,5.674,3,4,2.837,3.484,4.034,2,2,,,,,,,,,,2.288,7.983,9.338,2,4,1.357,2.707,4.821,3,1,3.958,3.958,5.778,1,11,,,,,1.129,2.674,3.539,3,4,0.915,3.578,4.34,2,1,3.689,3.689,5.641,1,10,,,,,1.126,2.273,2.694,3,1,0.886,2.066,2.938,3,2,,,,,,,,,,0.463,1.417,2.195,2,1,0.872,1.237,2.773,2,1,5.267,5.267,7.251,1,13,,,,,0.917,3.632,4.131,3,4,0.999,1.542,2.626,2,2,,,,,,,,,,0.481,1.102,1.537,2,1,3.09,15.721,16.669,3,1,6.698,6.698,9.283,1,10,,,,,1.264,5.065,6.18,3,1,0.94,1.201,2.721,2,2,,,,,,,,,,0.652,1.455,1.978,2,1,3,2,8,3,3,3,3,,,,,,,,2,2,2,1,1,2,2,1,1,2,5eb5e4d80c06144d36ab1b93,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-14 17:13:30,2020-05-14 17:22:40,0,72.213.162.13,100,550,1,2020-05-14 17:22:41,R_241QV3arU7ttVNX,,,,,36.0130004883,-95.9766998291,anonymous,EN,,,,,,7.45,7.45,8.946,1,2,,,,,,3.401,3.401,6.553,1,1,1.95,1.95,7.092,1,9,,,,,0.917,0.917,2.541,1,4,1.588,2.057,3.213,2,1,8.216,8.216,10.387,1,15,,,,,0.437,0.437,1.73,1,4,2.856,4.617,6.687,2,1,4.363,4.363,7.023,1,8,,,,,2.865,45.275,53.258,5,1,7.639,7.639,8.607,1,1,4.057,4.057,6.332,1,11,,,,,0.868,0.868,2.569,1,1,2.016,2.016,3.296,1,1,4.626,4.626,7.151,1,10,,,,,0.593,0.593,2.105,1,4,1.63,1.63,3.034,1,1,5.592,5.592,9.078,1,14,,,,,0.946,0.946,2.178,1,4,1.928,1.928,3.856,1,1,4.401,4.401,7.668,1,13,,,,,0.557,0.557,2.411,1,1,2.404,2.404,3.576,1,1,4.241,4.241,6.534,1,12,,,,,0.749,0.749,1.768,1,1,2.754,2.754,4.535,1,1,4.758,5.177,7.419,2,10,,,,,1.115,1.214,2.01,2,1,1.643,1.643,2.651,1,1,5.422,6.116,9.813,2,16,,,,,0.722,1.999,2.549,2,1,3,1,8,3,4,2,1,,,,,,,,2,2,1,1,2,2,1,1,1,1,5e28ad9b6dbb5608131beb19,flat,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_cMw8OQTkSAPGt2l
2020-05-14 17:13:37,2020-05-14 17:42:48,0,67.161.68.55,100,1750,1,2020-05-14 17:42:48,R_2pQ9AK6d4ZkFxGL,,,,,37.5890045166,-122.0460968018,anonymous,EN,,,,,,,,,,,13.502,13.502,14.992,1,2,1.427,1.427,3.779,1,1,1.665,1.665,35.617,1,9,,,,,1.707,1.707,3.02,1,4,1.234,1.234,2.309,1,2,,,,,,,,,,3.143,3.143,3.904,1,1,0.692,0.692,1.501,1,1,0.828,11.26,11.685,2,8,,,,,0.482,0.482,1.227,1,1,16.805,16.805,20.006,1,1,1.698,36.323,59.388,2,11,,,,,5.445,5.445,7.262,1,1,1.874,1.874,3.059,1,1,0.994,0.994,20.026,1,10,,,,,0.822,0.822,1.568,1,4,6.734,6.734,9.664,1,1,1.824,1.824,32.641,1,14,,,,,47.173,47.173,48.903,1,1,3.978,3.978,30.196,1,1,2.714,2.714,15.579,1,13,,,,,2.34,2.34,3.509,1,4,1.493,1.493,2.679,1,1,11.353,11.353,24.802,1,12,,,,,2.808,2.808,6.073,1,1,2.301,2.301,2.998,1,1,1.318,1.318,10.063,1,10,,,,,0.83,0.83,1.6,1,1,0.86,0.86,1.692,1,1,1.003,91.421,102.221,4,16,,,,,0.658,0.658,1.387,1,1,5,1,6,2,5,2,2,,,,,,,,2,2,1,1,2,2,2,1,1,1,5dfc64647adf4b971f329cbf,accincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_9H1vHCYST5EXW97
2020-05-14 17:13:38,2020-05-14 17:19:42,0,24.255.132.191,100,363,1,2020-05-14 17:19:42,R_1Lbp2cfQOXssma4,,,,,37.3932952881,-94.7162017822,anonymous,EN,14.759,14.759,15.911,1,3,,,,,,,,,,,2.312,3.232,3.981,2,2,,,,,,,,,,0.571,0.571,1.394,1,4,9.81,10.914,12.154,2,2,,,,,,,,,,4.818,4.818,5.922,1,4,2.931,17.584,18.422,3,2,,,,,,,,,,4.971,4.971,6.042,1,4,1.685,3.91,4.86,2,2,,,,,,,,,,2.079,2.079,3.097,1,1,1.907,2.591,3.561,2,2,,,,,,,,,,0.806,0.806,1.915,1,1,1.336,2.164,3.05,2,2,,,,,,,,,,1.067,1.067,2.201,1,1,1.6,2.547,3.463,2,2,,,,,,,,,,1.682,5.336,16.352,3,4,1.78,4.665,5.992,2,2,,,,,,,,,,2.916,2.916,3.985,1,1,2.635,3.92,4.831,2,2,,,,,,,,,,0.975,0.975,2.232,1,1,2.277,6.946,8.109,2,2,,,,,,,,,,0.591,0.591,1.568,1,4,2,2,6,1,1,1,3,none,,,,,,,1,2,1,1,2,1,2,1,2,1,5c88510b973d930001652c23,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
2020-05-14 17:13:39,2020-05-14 17:19:27,0,162.194.130.83,100,348,1,2020-05-14 17:19:27,R_2V9MNwnjcJbgkW9,,,,,37.2507019043,-121.8359985352,anonymous,EN,7.064,7.064,10.785,1,3,,,,,,,,,,,1.511,1.511,2.158,1,1,0.878,0.878,4.645,1,9,,,,,0.848,0.848,1.8,1,4,0.97,0.97,3.814,1,1,0.624,0.624,6.346,1,15,,,,,0.575,0.575,1.098,1,4,0.849,0.849,1.594,1,1,2.1,2.1,3.907,1,8,,,,,0.561,1.207,2.188,2,4,0.138,0.138,1.557,1,1,0.84,6.087,6.292,3,11,,,,,1.014,1.014,1.839,1,4,4.741,4.741,5.846,1,1,1.056,1.056,6.491,1,10,,,,,1.697,1.697,2.638,1,4,0.455,1.212,1.95,3,1,3.524,3.524,5.558,1,14,,,,,0.146,0.146,1.128,1,4,0.764,1.063,1.756,2,1,0.634,0.834,6.157,2,13,,,,,0.353,0.353,0.994,1,4,2.151,2.151,3.161,1,1,0.677,0.677,5.95,1,12,,,,,0.311,0.311,4.418,1,4,0.851,2.063,3.281,2,2,,,,,,,,,,0.401,0.401,1.054,1,1,0.853,0.853,1.584,1,1,0.611,0.611,6.366,1,16,,,,,0.271,0.271,0.996,1,1,3,1,8,1,1,3,3,,,,,,,,1,2,2,2,2,2,2,2,1,1,5ea940037ff60b000be92af0,peerincent,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3aE86OsIhvvy8iF
